ItemID,Sentiment,SentimentText
1038593,0,man i know i sound lame for this but i rly do miss when cobra starship wasnt big i remember the 1st time i saw them live 3 yrs ago
1038594,1,man i love brokeback mountain 
1038595,0,man i miss almost everything good music show 
1038596,0,man i miss junior corps at least we have a show tomorrow night 
1038597,1,man i missed all these guys relaxing with liz and kelly before brad s party
1038598,0,man i need to finish working so i can play persona 4
1038599,0,man i really hate being single 
1038600,1,man i scored a totally bitchin leather motorcycle jacket today from mistressmousey
1038601,0,man i think were going separate ways 
1038602,0,man i want to talk to one of my idols on twitter lucky rowan guy 
1038603,0,man i wanted some chipotle amp they re closed now what can i eat 
1038604,0,man i was that close to making it out of here without being directly affected by the shithole that is east winter park 
1038605,1,man i wish i were able to sleep in i always wake up early gah i m gonna try ily jayboy393
1038606,0,man i wish the humidity would come down some it s making me miserable
1038607,1,man i wish youtube would stop this site maintenance i need to make my debut 
1038608,0,man i m gonna miss the bet awards
1038609,0,man i m tired of waiting for the cupcake update on my g1 i wish i would of took the road early on and rooted it could be running dev
1038610,0,man is it just me or is it still hot hot hot this not having an air conditioner in the house stuff isn t exactly gettin it
1038611,0,man it feels good to be home now to catch up on all the bills well i was enjoying it 
1038612,0,man it really only takes one person to change the tone of a raid now it s not any fun 
1038613,0,man it s boring being sick and laid up in bed for ages i hate being ill
1038614,1,man it s sunshine all the way today theo amp oscar having a good time in the garden
1038615,0,man its weird mom s cooking is giving me so much nutrition but also so much unladylike gas
1038616,0,man i ve got the biggest headache
1038617,0,man just stepped no my j s 
1038618,0,man linkinus v2 just seems to be more trouble than it s worth 
1038619,0,man looking through and packing up my books is looking at my past lives feeling kind of sentimental
1038620,0,learning but the music makes it al good green day 
1038621,1,learning quot wooden heart quot by elvis on my harmonica it s really easy tbh 
1038622,1,learning about lambda calculus 
1038623,1,learning about sewage what a joy 
1038624,1,learning about twitter that s what we re doing today 
1038625,1,learning about twitter then goin to catch some z s for a good day again tomorrow
1038626,1,learning again english and computers very interesting to know i know but you wanted to know that ha did you i know you did 
1038627,0,learning algorithms on caturday
1038628,0,learning all about some rather dull stuff for my assessments this week but all signed off so working from home
1038629,0,learning all day
1038630,1,learning as much as i can about twitter before i bring it to my new job tomorrow suggestions twitter insights please share 
1038631,1,learning bubbly butterfly fly away and almost lover on acoustic baby has been neglected we re staying near the top o alphabet
1038632,0,learning but i dont mind probably today i like cause today s boring day 
1038633,0,learning chemistry soo boring 
1038634,0,learning chemistry ugh but in the evening going to a football match juhuuuu sparta masters vs bohemians kangaroos xpp
1038635,1,learning concepts for the 21st century http www mobilelearninginstitute org 21stcenturyeducation huge potential not just schools
1038636,0,learning for a test i hate learning
1038637,0,learning for latin next week
1038638,1,learning for my test school 4 test and 1 oralexam to go and i m finished for this year
1038639,0,learning for shool
1038640,0,learning for test tomorrow
1038641,0,learning for the history test i hate it 
1038642,0,learning for the math test tomorrow
1038643,0,learning for university
1038644,0,learning french vocabulary tu penses trop aux choses terrestres 
1038645,1,learning from miikomentz at witi09 what to do what not to do
1038646,1,learning german with speedconkiwi
1038647,0,learning guitar my fingers hurt 
1038648,1,learning hella sick songs on tha guitar from catherinem alesana ateyu as i lay dying list goes on and on night twits 
1038649,0,learning history for the testweek
1038650,1,learning how to jerk and stanky leg at sunset cliffs headlights spotlight with colorado and fam
1038651,0,learning how to make home made protein bars toooo many ingredients
1038652,1,learning how to manage my twitter 
1038653,1,learning how to play the guitar 
1038654,1,learning how to screaming out loud
1038655,1,learning how to use this 
1038656,1,learning how to use twitter again 
1038657,0,learning how to use twitter 
1038658,1,learning how to use twitter pray for me
1038659,1,learning how to use twitterrr
1038660,0,learning hypnosis too difficult
1038661,0,learning in progress roman law 
1038662,1,learning j2ee once again
1038663,1,learning more about twitter 
1038664,1,learning new hairstyles
1038665,0,learning paypal api was confuseing
1038666,0,learning science 
1038667,0,learning some infos about amercian history because tomorow is the history test
1038668,0,man my legs are killing me karina needs to learn how to conrol her shopping
1038669,0,man my neck ache from yesterday is still there
1038670,0,man my sinuses r really buggin me this morning
1038671,0,man new haruhi is taking ages to come out
1038672,0,man no school no work now i m bored 
1038673,0,man school starts again tomorow
1038674,0,man sending out press releases is expensive stuff i ought to stop worrying about it though and just get some sleep real work tomorrow 
1038675,0,man stupid internet keeps crapping out on me 
1038676,0,man take away the pain in my head 
1038677,1,man that new punch out is so awesome i wanna play the dreammatch
1038678,0,man that took forever 
1038679,1,man the moon is bright tonight goodnight all
1038680,0,man the rain is pouring down i wanted to get my tan on today
1038681,0,man the state of north carolina is a bunch of liars 
1038682,0,man these saturday night closing shifts are gonna kill me i have to leave here by 9 15 in the morning 
1038683,0,man this fight between spike and vicious is fucking epic oh no the end i can t watch sooooo sad 
1038684,1,man this review is turning longer than the original article
1038685,0,man this weather makes me sleepy don t feel like working tonight 
1038686,0,man today s starslip was really sad 
1038687,1,man we have got some hot pitchers on the tigers this year go jackson 
1038688,0,man what s that i m not your enemy please get off me meinvz so ein shice i didn t do anything it s hard as a man 
1038689,1,man zac efron looks hott
1038690,0,man i wish last night s tonight show wa son hulu already i wants to see it 
1038691,0,man doing business reports sucks and i canï ½t find the dilbert mission report generator anywhere 
1038692,0,man enough with the cb jokes already dudes it s not funny anymore 
1038693,0,man i have some bad sleeping patterns 
1038694,0,man i hope air france flight 447 is allright i wouldn t get my hopes up though 
1038695,0,man i left at 10 sergio was off today the guy right in front of me got the last ticket i m sad
1038696,1,man so tired but can t go home cause i will never see these people ever again did we really graduate today why do i feel twelve 
1038697,0,man i went hard this weekend checkin the scale is like checkin my bank account i don t wanna see this weekends damage 
1038698,1,man if only i lived in la im wanting me some cantersdeli nom nom
1038699,0,man it s starting to rain real hard 
1038700,0,man my eczema can sumtimes really kp me frm gettin sleep half da time ima try this sleeping w o waking up thing again 
1038701,0,man rainy days always get me down http plurk com p 11t4hq
1038702,1,man rorie amp jess need to end up with eachother haha gilmore girls
1038703,0,man i didn t realize it was 11pm i really need to go to bed i m going to need some major starbucks in the morning a venti carmel 
1038704,0,man i forgot how shitty the flu makes you feel 
1038705,0,man i just thought about it i gotta work for the rest of the week damnit oh well let s get this money let s go 
1038706,0,man i ll miss the jruby on google app engine talk at railsconf
1038707,1,new javelin on hand
1038708,0,new jb album isnt coming out till friday for australia
1038709,0,new job on monday easy money but up by 9 everyday
1038710,0,new job to day amp im actually dieing gahh i hate summer colds
1038711,1,new job baby on the way and house hunting are really cutting into my twitter time 
1038712,1,new job day one 
1038713,1,new jonas album in only 2 hours even tho i can t get it til 2morroo ahhh anywho time for cake boss 
1038714,1,new jonas brothers concert pics on my fb
1038715,1,new jonas cd yesss 
1038716,1,new june revolution stuff going to watch it now i have high expectations for joth s keys video yayyyyyyyyyyyyyyyyyyyyyyyyyyy
1038717,1,new keyboard
1038718,1,new kicks for summer http twitpic com 6b1k4
1038719,1,new kids on e news right now in the uk and again at 1
1038720,1,new kids on the block were awesome tonite time for sleep
1038721,1,new kingdom starts next sunday 
1038722,0,new koss headphones make my ears hurt my ears aren t shaped the way koss would like it seems and i can t get a good fit
1038723,0,new laptop time mine has broken the screen fell off meh 
1038724,0,new laptop time mine has broken the screen fell off meh new laptop time mine has broken the screen fell off meh 
1038725,0,new laws mean you can t eat your pet horse aw man lol http tinyurl com kur67w
1038726,1,new leather jacket
1038727,1,new left4dead also love valve 
1038728,1,new level of the mall opens tomorrow guess whos going meeeee and going to see angels and demons im so excited
1038729,1,new life has begin
1038730,0,new life somewhere new or find someone new choices i need to get out of this country for a while to clear my mind
1038731,1,new linkme is beginning to look like something
1038732,1,new listing for the am http bit ly 1np1bx pic is of me in a wig
1038733,1,new livid stuff is epic if anyone has any money spare i can spend it
1038734,1,new location for spam off http www blogtv com people xbecksx
1038735,1,new lolmagnetz mah puppeh sez i wantz moar playing wif toyz u fix dis k pls or i bring teh harbl doom 
1038736,1,new look new life new love
1038737,1,new love jake mcdorman u soo cute lt 3
1038738,0,new luggage new clothes new haircut i m on a roll but now i m tried also
1038739,1,new meet the maker chaps http www hurl ws 2zys and it is fabtastic chloe hatastic 
1038740,1,new metal gear on xbox gutted being a huge metal gear fan this sucks although any mg is good mg in my book
1038741,0,new mike tyson documentary is amazing that guy is so complex and sad for him
1038742,1,new miley cyrus perfoming gt http bit ly olzov good morning 
1038743,1,new mirrow i luv it
1038744,0,new mixed cd gets stuck on track 9 was so looking forward to it all guess i ll go with jonathancoulton music instead fb
1038745,1,new mixtape free listen amp download muderwoods vol 2 by scientific the rap god amp gms http tinyurl com ch34bv
1038746,0,new mixtape up http cape romeosidvicious com it s a new player and no download links but i like the way it looks 
1038747,1,new moniker obamanure gosh hope i don t get shut down 
1038748,1,learning spanish 
1038749,1,learning that i have quot followers quot on twitter too dang much to keep up with 
1038750,1,learning the hoedown throwdown
1038751,1,learning the hoedown throwdown 
1038752,1,learning the way of the force
1038753,1,learning to live in the moment goodnight
1038754,0,learning to live with less less coffee and more ice in the tropical iceberg the ccd ofc aint good
1038755,1,learning to love life s lessons 
1038756,1,learning to play guitar is one of the best things i have done out of boredom
1038757,1,learning to play sweet child of mine on guitar yays 
1038758,1,learning to twitter any other twittering frens out there follow me at ethanchoo 
1038759,1,learning to use illustrator now looking forward to it 
1038760,1,learning to use twitter and my homework s
1038761,1,learning to use twitter 
1038762,1,learning twitter
1038763,1,learning twitter and rocking out with air1
1038764,0,learning with helziieh omg sooo crazzy right nooow haha ohhh my gosh german test soo stupid i got a 5 
1038765,0,learning learning leeeeaaarrrniing spanish omgosh i cant do this
1038766,0,learning learning learning it s testweek 
1038767,0,learning hate it i have my school leaving examination this week bï ½ï ½ï ½
1038768,0,learning the most boring thing in life but it has to be done 
1038769,1,learnng a great lesson that we all have the ability to be truly healthy looking forward to this weekends raw food meetup
1038770,1,learnt how to play falling slowly it is the most amazing song 
1038771,1,learnt the ryanair safetey demo today
1038772,1,learnt to play the beginning of only hope on the piano today i love that song and zoe for teaching me 
1038773,0,leasha just ran over a cat poor kitty audra 
1038774,0,leasing apartments slow saturday 
1038775,1,least productive went to most productive in a matter of hours
1038776,1,least some of korn had ears to listen
1038777,0,leave college n wed so sad lmao l but dnt ken wht am going 2 dah 4 mony as nah 1 qwill put me up 4 a job shokin so sad
1038778,1,leave friday for gulf shores 
1038779,0,leave in 4 hours
1038780,0,leave it to crazy bitches to ruin your night 
1038781,1,leave it to kenny chesney to sell every rain coat and poncho in dallas 
1038782,1,leave it to my dad to ruin the entire day and make me cry fuck you 
1038783,0,leave me alone grrrr
1038784,0,leave me alone new rule no twittering after 10 ok ok
1038785,0,leave pizza in fridge think mm i will have that tomorrow discover housemate has eaten pizza overnight it s like having giant mice 
1038786,0,leave school today had some good times gonna miss it
1038787,1,leave school tomorroow thorpe park friday lauren s birthday saturday bgt sunday lovin it
1038788,1,leave today to go home cobleskill it s been fun but now i need to go to oneonta 
1038789,0,leaveing the beach braking into the funslide 
1038790,0,leaves crested butte in the morning
1038791,1,leaves for nj tomorrow then nyc 
1038792,0,leaves for the airport at 6am noooooo
1038793,0,leaves forster tomorrow 
1038794,0,leaves las vegas really soon
1038795,0,man seeing all these tweets from everyone at dasro_kast s wedding while the occasion is i m all i m there in spirit really 
1038796,0,man this whole air france thing is so horrible i pray they find something so that these families can have some closure 
1038797,0,man you either get not enough sleep or too much sleep can t you get just enough sleep 
1038798,0,man i almost cut my dick off 
1038799,0,man its getting hot out have to finish mowing the lawn quick
1038800,0,man all i wanna do is write but it s coursework time
1038801,0,man getting up at 10 was horrible i hardly slept at all 
1038802,0,man it felt good to sleep in but damn bad headache comes with it
1038803,0,man the battlenet site is down how am i supposed to have my battle bot fuel waiting in my mailbox when i get home 
1038804,0,man there are a whole bunch of mosquitos in here tonight and i feel like i m getting chomped up all the time
1038805,1,man white guys were just not nearly as blessed with good looks as the brown boys were
1038806,1,mana everything they ve ever made since 1986
1038807,1,manage to get a canon eos 500d at a super reasonable rate from pc fair plus the extra goodies some may not have gotten now to test it
1038808,1,managed 2 give keyboard kiss of life resus a success yey tho i mst admit it does share my passion 4 coffee haha gd taste lol literally
1038809,1,managed to buy the 25th anniversary edition of rhps as part of hmv s 2 for ï ½10 offer so very happy
1038810,1,managed to catch the last period at tara s and i am very very excited
1038811,0,managed to dave a cup of hot coffee mucho ouchies
1038812,1,managed to dodge the thundery showers on my mtb
1038813,0,managed to forget 4 different bits of electronic junk including the charger for my laptop when packing my bag for work this morning 
1038814,1,managed to get 3 hours sleep
1038815,0,managed to get my internet unblocked at work sometimes it pays to be notoriously good at research probably only temporary though 
1038816,0,managed to get one project done today and carving of the first half of the next going to school again tomorrow but at 9am lol
1038817,1,managed to get to sleep last night woke up late this morning tho lots of chemi revision to do i m screwed 
1038818,1,managed to get to the touch talk after all gad i made it very interesting i t a shame they think that twitter is not worth using tho 
1038819,1,managed to hack old router now i have a nice default netgear firmware on it not restricted isp one
1038820,1,managed to make it home without losing the sunshine today i ve been parting weather like moses does oceans unparalleled
1038821,1,managed to make my bitmap fonts to work with button captions by changing just one functions
1038822,1,managed to overcome the rushhhhh of today couldn t be happier
1038823,0,managed to put down breaking dawn on the 4th try nealry finished java wont work on my firefox and its upsetting me need food
1038824,1,managed to score 3 muscle ups this morning after getting my first one just last week feeling like a big hamm 
1038825,0,managed to spray her entire kitchen with a thick film of burning hot split pea amp ham soup sure my entire body now has 3rd degree burns 
1038826,1,new monkey island http snipurl com j7o9h
1038827,0,new month time for a tweeter followers purge sorry if i unfollow you
1038828,1,new moon love love love love amp jacob taylor lautner amp amp edward robert pattinson lt 333
1038829,1,new moon cast http twitpic com 6fayi
1038830,1,new moon filming halfway done woot woot can t wait to see the trailer amp amp the movie yay o_o quot omg miracle it stopped raining for now 
1038831,1,new moon filming has finished
1038832,1,new moon is actually so awesome defo seeing it
1038833,1,new moon looks amazing can t wait 
1038834,1,new moon new moon new moon ugh so excited also i was asked to do some band promo photos tres excited 
1038835,1,new moon poster at my local theater nice to see it 
1038836,1,new moon then bed good night tweeters i got basketball stuff tomorrow ddevon you comin 
1038837,1,new moon trailer i think i wet myself watching it haha 
1038838,1,new moon trailer hills fanale tonight
1038839,1,new moon trailer cant wait to see the movie
1038840,1,new moon trailer absolutly amazingg but thought it was gonna be a bit better cant wait till the movie
1038841,1,new moon trailer is amazing can not wait to see it 
1038842,1,new moon trailer is awsome
1038843,1,new moon trailer is out
1038844,1,new moon trailer it s coming out tonight woohoo 
1038845,1,new moon trailer looks amazing cant wait till it comes out ps i totally do not think taylor launter is hot o 
1038846,0,new moon trailer looks amazing 6 months cant wait
1038847,1,new moon trailer on the mtv movie awards tonight im excited 
1038848,1,new moon trailer tonight 
1038849,1,new moon trailer was amazing
1038850,1,new moon trailer was sooooooooooooooo amazing 
1038851,1,new moon trailer was the most amazing thing in the world cannot wait to see it 
1038852,1,new moon trailer it better be good or i ll be very angry 
1038853,1,new moon trailor looks awsomeee 
1038854,1,new moon update 171 days 15 hours 40 mins
1038855,1,new moon will be amazing
1038856,1,new moon 
1038857,1,new moon can t wait 
1038858,1,new moon cool
1038859,1,new moooooooon i can t wait for movie 
1038860,0,new motherboard ordered must wait 4 tues 
1038861,0,new multi million pound offices feels more like an office and less like a student dig bummer
1038862,1,new music dropping soon i m seeeeeerious just gotta get it right
1038863,0,new music friday lol man i dont get excited no more new music every day re tagging my music to upload to serato thats a lot of fun
1038864,1,new music in hand going for a run
1038865,1,new music is amazing just thought that i d throw that out there goodnight twats bahah 
1038866,1,new music tuesday
1038867,1,new music videos today in my youtube channel thanks and please subscribe lol http bit ly 17nsud
1038868,1,new music electro classical dedicated to nikmis http is gd wys4
1038869,1,new myspace layout check it out 
1038870,1,new myspace myspace com dellaax3 add me
1038871,1,new nevershoutnever song
1038872,1,new new new name amp un private 
1038873,1,leaves today yeah finally 
1038874,0,leavi prat in a little while and going to auburn most likely we ll see how that goes maybe it ll go ok i don t expect it to be great
1038875,1,leavig to go amp sort my hair out amp to drug myself up on paracetamol it sucks being ill but back inabit kids 
1038876,0,leavin baltimore a lil bit farther from philly
1038877,1,leavin bjs good times casa here i come 
1038878,0,leavin da club my feet hurt lol
1038879,0,leavin graduation now time for some parties aprils is first 
1038880,0,leavin in a few hours
1038881,1,leavin now goin to enjoy the nice weather outside see ya ll later 
1038882,0,leavin nyc tomorrow for 30 days
1038883,0,leavin the mall mission not complete comin home with no new dress damnit 
1038884,1,leavin the office countdown to my birthday vacation is getting serious 
1038885,0,leavin the r side soon i m actually gunna miss it
1038886,0,leavin the windy city
1038887,0,leavin to tennennesse c ya laters ppl thhe mtv awards was awsome i just hated bruno i love ya andy 
1038888,1,leavin work shakedowns conducts lockdown what else can one ask for maybe some familiar faces nuf said
1038889,1,leavin work off to change for the gym gotta get back to where i was
1038890,1,leavin see u guys tomorrow that means ill be back in eight hours and a half i gotta sleep more what wouldnt i do for my friends 
1038891,0,leaving i should play my hometown as i drive away and shed a tear 
1038892,0,leaving filmindependent maybe my last time as a programming intern
1038893,1,leaving nicolepomarico s soon then mothers day stuff
1038894,1,leaving 4 church pastor is doing something 4 the graduates yay jakey jessieheartsu lt 3
1038895,1,leaving a fun family party and heading home with my boys life is good 
1038896,1,leaving a mexican flea market headed to the south point mall
1038897,1,leaving after church for vacation spending night in baton rouge will visit friends need to remove bama magnets from van 
1038898,0,leaving again no roots for me just have to keep moving im done i really am
1038899,0,leaving atx
1038900,0,leaving az tomorrow
1038901,0,leaving baguio in 12 days when i go back to work in manila 2 teammates have already left sigh 
1038902,0,leaving ballfield excellent game but we lost 15 14
1038903,1,leaving baltimore after a super fantastic weekend can t wait til the wedding
1038904,0,leaving beach headed home
1038905,0,leaving beautiful destin 
1038906,0,leaving benicia again already i ll miss you guys heading off to colorado first stop a contra dance tomorrow night in fort collins 
1038907,1,leaving big bend this week was incredible but it is definitely good to be on the way back to civilization and strong wireless signals 
1038908,0,leaving boston i ll be back in 2 1 2 months to stay 
1038909,0,leaving bristol for london with a car full to bursting and my flat is still fully livable i have too much stuff 
1038910,0,leaving camping soon fucking work 
1038911,0,leaving canada congrats to our amazing junior four this best crew trip ever 
1038912,0,leaving canada in 5 hours time
1038913,0,leaving cert english paper two on a saturday fun fun fun 
1038914,0,managed to wake up early today 8 feeling sleepy again 
1038915,0,managed to write a fixpoint catamorphism in java but it only works for specialised fixpoints the t in fix lt t gt has to have kind 
1038916,1,management meeting all afternoon 
1038917,1,manager meeting at pot bellies
1038918,1,manager said i was a superstar yay 
1038919,0,managing a business is so consuming that it robs you of the imaginative and creative thought process that makes your business king
1038920,0,managing to get a lot of work done late as i was watching a sick little boy today
1038921,0,manananghalian pa lang 
1038922,1,mananc miere de salcam direct din stup
1038923,0,manchester you may enjoy cornerhousemcr and whitworthart there is also northernquarter but it appears to have died 
1038924,0,manchester united confirm that carlos tevez is to leave the club bye bye tevez
1038925,1,mandarin happytimes hunger cured 
1038926,1,mandarin 101 first day high 
1038927,1,manders is done with my hair and makeup i m dressed and heading to the group prayer then the show ttyl
1038928,0,mandy doens t even like noodles that s insane 
1038929,1,mandy moore in 1 hour my job rules 
1038930,0,mandy tricked me into watching up again
1038931,1,mandy mandy mandy is so candy 
1038932,1,mandy you re a genius
1038933,0,mandyjirouxx just wanted to say i love you beach girls rule i would call but i m in england if you reply it would make my life xxx
1038934,0,mandysea has just started a blind scrap at www scraptherapy com au come along and play with mandy in her last blind scrap as a dt member
1038935,0,mangerial accounting 
1038936,1,mango medley has yummy mango and mango ice cream 
1038937,1,mango milkshakes aimless motorcycle rides and good food life s good 
1038938,0,mango sale so not a good time hiks 
1038939,0,manhattan see you soon last night 
1038940,1,manhattan was great and 4 hours and a 300 h amp m gift card later i ve got a whole new wardrobe that actually fits yay
1038941,1,mani karthik in action now bck5
1038942,1,mani pedi after work
1038943,1,mani pedi with alli
1038944,1,manicure done today gt black nails
1038945,1,manicured claws and pedicured paws fendi spy bag and la perla draws thats the type of girl i ammm bitchessss
1038946,1,manicures with colleen gotta love the hinsdale study break
1038947,1,manila here we come
1038948,1,manila reviews is up and running http www manilareviews com please visit and leave a comment if you can labyu tweeps 
1038949,0,maniq that is not right iâ m sad i think we need to go get a pail of ice cream and do some driving http tumblr com xqm24sohc
1038950,1,manju and mochi from maui courtesy of a blog reader yum yum thanks so much uku http twitpic com 7hjmj
1038951,1,manky commuters aside tram ride to station success in time for usual service
1038952,0,mann im just chillin u feel me just doin whatever i feel but rite now i feel hella boreed
1038953,0,mann i hate wen u sneeze and cough at the same timee it hurtss
1038954,0,mann i need 2 hit up melrose because malls never have wut i want
1038955,0,mann i want to eat breakfast but not enough time
1038956,1,new niece birthday on a sunny day friends gathered last night slow roast pork shoulder it really doesn t get better i m smiling 
1038957,1,new notebook arrive friday i hope 
1038958,1,new oak mix on the way
1038959,1,new office setup in use http twitpic com 5f7wa
1038960,0,new office tonight but it s the season finale
1038961,1,new on twitter please follow me bye xoxo
1038962,1,new on etsy butterfly necklace 22 90 http bit ly ofjxx
1038963,1,new on this twitter shittt
1038964,1,new on twitter
1038965,1,new on twitter i will follow you 
1038966,0,new on twitter and having a hangover
1038967,0,new orleans to go is so slllooowww 
1038968,1,new out here dont know what s with this site 
1038969,1,new pad is lookin sick mmm so stoked for the woman to come home thanks for makin my couch bob and britt
1038970,1,new paramore song gaahhh it s fantasmagorical 
1038971,0,new pc shipped but tracking site doesn t work quot may take 4 working days for info to appear quot hopefully it ll be here in 3 dellfail
1038972,0,new pc up and running fast as hell so happy unfortunatly it will mostly be used for work
1038973,0,new pet peeve that little triangle the windshield wipers make it been rainingall over my summer not cool up was sooo cute 
1038974,1,new phone any recomendations for verizon 
1038975,1,new phone http tinyurl com qxo9wy
1038976,0,new phone same number has wiped all my contacts text me with your name to be added back in or message me your number xxx
1038977,0,new phone comes tomorrow damn you person who stole my phone and my life line they know my whole life now creepy 
1038978,0,new phone for less than a week and it drowned last niiiight fuuuuck 
1038979,1,new phone gets on the net beautifully http tinyurl com dfsoys
1038980,0,new phone number check out my facebook if you need it bye 847
1038981,0,new phone ordered first message ever good day so far now to kill the moths
1038982,1,new phone success thanks brettkb
1038983,1,new phone today
1038984,1,new phone today 
1038985,1,new phone tomorrow env3 baby
1038986,1,new phone tomorrow 
1038987,1,new phones just arrived in the office not much else is gona get done today
1038988,1,new photo im hungry getting off the computer now 
1038989,1,new photo mugs
1038990,1,new photo to myspace soon
1038991,1,new photograph http yfrog com 3o5syj
1038992,1,new photography portfolio www rachelsuzanne fotopic net
1038993,1,new photography project light writing alphabet photography
1038994,1,new photos and art on the wee gees facebook page and a new video added to the wall http tr im twgfbp fan the blog for updates
1038995,1,new photos at always miley thanks so much to moe for updating about them
1038996,1,new photos of the man brett lee added today http brettleeonline webs com i must say he s looking mighty fine 
1038997,1,new photos on flickr www flickr com photos brittanylinder check them out i know the iso is too high on the flowers buuut oh well
1038998,1,new pic you likey 
1038999,1,new pic up on my myspace gahh and still with chemistry 
1039000,0,leaving cert exams start tomorrow the next couple of weeks are going 2 be hell who needs 2 know how 2 differentiate sin x anyway sniff
1039001,0,leaving charlottesville for good wow this is weird 
1039002,0,leaving early tomorrow 
1039003,0,leaving early have to take bus and train home as my ride went home sick today looking forward to going home love you sj
1039004,0,leaving felicia s party
1039005,1,leaving florida so excited
1039006,1,leaving for a lunchmeeting in the center of bkk soon will bring my camera with me for some tourist shots i still haven t made
1039007,0,leaving for a weeding
1039008,1,leaving for a week at bonnaroo in manchester tn music art and camping and humidty
1039009,1,leaving for adelaide airport on my way to melbourne i love airplanes
1039010,0,leaving for az on the 29th 
1039011,1,leaving for ben and romel s graduation soon congrats rodontel i ll be taking your picture
1039012,0,leaving for camp tomorrow no devices allowed i don t know how i m going to survive without internet 
1039013,0,leaving for church here soon and i hope today s a good day amazing weather but nobody s making plans with me i m bummed out cause
1039014,1,leaving for church soon then ki again
1039015,0,leaving for dance bye byess my hair looks like shittt
1039016,0,leaving for delhi after a short break in jabalpur
1039017,1,leaving for disney with courtney
1039018,1,leaving for europe tomorrow i should probably start packing
1039019,0,leaving for home this
1039020,1,leaving for home today it was a very nice trip i will post pictures soon
1039021,0,leaving for home so very sad
1039022,0,leaving for home fml i d really rather not long islands tonight anyone 
1039023,1,leaving for ireland in a matter of hours sooo excited
1039024,0,leaving for london at 5pm so many emotions i m gonna miss you jackie
1039025,1,leaving for love at work a missions trip that my church is having we ll be fixin up houses in gretna florida it s gonna be awesome 
1039026,1,leaving for melbourne tomorrow
1039027,0,leaving for minnesota in a few hours
1039028,1,leaving for msp here s hoping for no delays oh and already forgot something
1039029,1,leaving for my dad s soon 
1039030,0,leaving for my last day
1039031,0,leaving for my water polo tournament today three in all first game is at 7 50 yeahhhh i m so freakin tired 
1039032,0,leaving for nin in 5 minutes can t find the subway tokens i d saved so nicely though
1039033,1,leaving for nyc back tues 
1039034,1,leaving for our show soon it s gonna be bitchin
1039035,1,leaving for raleigh
1039036,0,leaving for san francisco but i sorta don t wanna go back
1039037,0,leaving for school in 7 minutes 
1039038,0,leaving for school and its raining great and i have to wait for the bus i wanna be able to drive so bad 
1039039,0,leaving for school ahhh my 1st day but everyone else s 4th i m kind of excited lol tweet you guys later okay i ll miss u twitter 
1039040,1,leaving for school gonna comment some blogs when i get back
1039041,0,leaving for spain for 10 days i m gonna miss u guys so much
1039042,0,leaving for the airport in under an hour flight isn t till around three though so won t be there till around 7
1039043,1,new pic with gayidz http plurk com p x757a
1039044,1,new pic 
1039045,1,new pic twitter is finally letting me change my pic for those that missed it fannish inquisition is now fannish please follow
1039046,1,new pic got bored so im just gonna use my avatar 
1039047,1,new pickkshaa if it s really big then it looks milky yaaay 
1039048,0,new pics for my wall bt no blu tac 
1039049,1,new pics of gibbs posted to fb amp the group 
1039050,1,new pics on http facebook com meglizmiller all u night owls should go and leave me some feedback for the morning â 
1039051,1,new pics on imdb com from hp and the half blood prince i m so excited this is going to be a great popcorn movie summer
1039052,1,new pics on my myspace check em out myspace com joecullens
1039053,0,new picture isn t working
1039054,1,new pictures added to flickr
1039055,1,new pictures on myspace gonna go to bed night ttyl 
1039056,1,new pictures on myspace tonight i think that sounds grand
1039057,1,new pictures up www flickr com photos jadeharrison
1039058,1,new piglet futures on eurex d hopefully so people can lock in a price for cute intelligent pets in a few months
1039059,0,new podcrash episode but stillno new mothh
1039060,1,new poll by comres puts green party on 15 overtaking libdems conservative 24 labour 22 ukip 17 green 15 lib dems 14 bnp 2 
1039061,1,new positions
1039062,1,new post http bit ly yro0q
1039063,1,new post picspam http rawrbekaj livejournal com 32408 html
1039064,1,new post about my site thanks to china http opencast naver com gd170 172
1039065,0,new post and lots of sulking http tinyurl com nlnx27
1039066,1,new post at my blog
1039067,1,new post on http thesundownerslist wordpress com
1039068,1,new post on my blog good start
1039069,1,new post on my lj important click here to get all info http tinyurl com q453vb
1039070,1,new post on shoelala two new pairs of gorgeous vegan shoes i just ordered on sale yay http bit ly 9jcw4
1039071,1,new post on the blog amp new jam of the week http www madcultured com
1039072,1,new post on www buzzitalia com
1039073,1,new post up monmouth coffee i like whats your favourite http bit ly ulhov
1039074,1,new post up http mloves typepad com melissa loves t amp t with nicole from astulabee
1039075,1,new post 
1039076,0,new post http tinyurl com cexkqy
1039077,1,new post comment http nazikischeryl blogspot com
1039078,0,new post very simple outfit today feeling a little uninspired http bit ly nbvlu
1039079,1,new post check it out http bit ly f524r
1039080,1,new post xbevisx yah just got round to reading my twitter feed saw the post from shuttler http cli gs gva0v5 
1039081,1,new post iï ½m in love with that fairytale yesterday and watching quot family guy quot on dvd http cli gs yuzuxr 
1039082,1,new post stewie from family guy has a comb over http cli gs zgpsyg 
1039083,1,new post voting for adam and watching family guy http cli gs z8qxvj 
1039084,1,new pretty tour photos up on ltv http bit ly ega3g xoxox
1039085,0,new primeval episode rocked last night although it s strange not seeing stephen
